Id;habit_tipo;habit_zona_tipo;lote_testada;lote_area;rua_acesso_tipo;acesso_jardim_tipo;lote_formato;lote_topografia;servicos_publicos;lote_configuracao;lote_declive;bairro;habitacao_tipo;habitacao_estilo;acabamento_nivel;condicao_geral;construcao_ano;reforma_estrutural_ano;telhado_ipo;telhado_material;exterior_revestimento;exterior_revestimento_2;alvenaria_cobertura;alvenaria_area;exterior_mat_qualidade;exterior_condicao;tipo_fundacao;porao_altura_qualidade;porao_estado_geral;parede_jardim_estado;porao_espaco_qualidade;area_construida;area_finulllizada_qualidade;metros_acabados_2;area_inacabada_porao;porao_area_total;aquecimento_tipo;aquecimento_qualidade;ar_condicionado_central;sistema_eletrico;area_andar_1;area_andar_2;area_quadrada_baixa_qualidade;area_habitavel;quantidade_banheiro_porao;quantidade_lavabo_porao;quantidade_banheiros_completos;quantidade_lavabos;quantidade_quartos;quantidade_cozinha;cozinha_qualidade;quartos_quantidade;Functional;lareira_quantidade;lareira_qualidade;condicao_1;condicao_2;garagem_tipo;garagem_ano_construcao;garagem_acabamento;garagem_carros;garagem_area;garagem_qualidade;garagem_condicao;rua_Parcialavimento;deck_area;varanda_aberta_area;varanda_fechada_area;varanda_inverno_area;varanda_verao_area;piscina_area;piscina_qualidade;cerca;recursos_extras;recursos_extras_valor;venda_mes;venda_ano;venda_tipo;venda_condicao;venda_preco
32;20;Residencial Baixa Densidade;NA;8544;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Maragogi;1Fam;1Story;5;6;1966;2006;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1228;1228;Gás;Bom;sim;SBrkr;1228;0;0;1228;0;0;1;1;3;1;Bom;6;Typ;0;null;Normal;Normal;Anexo à casa;1966;Inacabado;1;271;Média;Média;Parcialavimentado;0;65;0;0;0;0;null;Baixa privacidade;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;149350
33;20;Residencial Baixa Densidade;85;11049;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Tijuca;1Fam;1Story;8;5;2007;2007;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Excelente;Média;Médio;Inacabado;0;inacabado;0;1234;1234;Gás;Excelente;sim;SBrkr;1234;0;0;1234;0;0;2;0;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2007;Acabamento Bruto;2;484;Média;Média;Parcialavimentado;0;30;0;0;0;0;null;null;null;0;1;2008;Termo de Garantia - 15% de entradavencional;Normal;179900
34;20;Residencial Baixa Densidade;70;10552;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;5;1959;1959;Telha de Barro;Telha Padrão;Cara de tijolo;Brick Face;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;1018;inacabado;0;380;1398;Gás;Bom;sim;SBrkr;1700;0;0;1700;0;1;1;1;4;1;Bom;6;Typ;1;Bom;Normal;Normal;Anexo à casa;1959;Acabamento Bruto;2;447;Média;Média;Parcialavimentado;0;38;0;0;0;0;null;null;null;0;4;2010;Termo de Garantia - 15% de entradavencional;Normal;165500
35;120;Residencial Baixa Densidade;60;7313;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Capivari;TwnhsE;1Story;9;5;2005;2005;Telha de Barro;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;246;Exelente;Médio;Concreto armado;Excelente;Média;Sem Exposiçao;Boa para morar;1153;inacabado;0;408;1561;Gás;Excelente;sim;SBrkr;1561;0;0;1561;1;0;2;0;2;1;Excelente;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2005;Acabado;2;556;Média;Média;Parcialavimentado;203;47;0;0;0;0;null;null;null;0;8;2007;Termo de Garantia - 15% de entradavencional;Normal;277500
36;60;Residencial Baixa Densidade;108;13418;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Capivari;1Fam;2Story;8;5;2004;2005;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;132;Bom;Médio;Concreto armado;Excelente;Média;Médio;Inacabado;0;inacabado;0;1117;1117;Gás;Excelente;sim;SBrkr;1132;1320;0;2452;0;0;3;1;4;1;Bom;9;Typ;1;Bom;Normal;Normal;Embutido;2004;Acabado;3;691;Média;Média;Parcialavimentado;113;32;0;0;0;0;null;null;null;0;9;2006;Termo de Garantia - 15% de entradavencional;Normal;309000
37;20;Residencial Baixa Densidade;112;10859;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Tijuca;1Fam;1Story;5;5;1994;1995;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1097;1097;Gás;Excelente;sim;SBrkr;1097;0;0;1097;0;0;1;1;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1995;Inacabado;2;672;Média;Média;Parcialavimentado;392;64;0;0;0;0;null;null;null;0;6;2009;Termo de Garantia - 15% de entradavencional;Normal;145000
38;20;Residencial Baixa Densidade;74;8532;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;6;1954;1990;Telha de Barro;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Pedra Lasca;650;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;1213;inacabado;0;84;1297;Gás;Bom;sim;SBrkr;1297;0;0;1297;0;1;1;0;3;1;Média;5;Typ;1;Média;Normal;Normal;Anexo à casa;1954;Acabado;2;498;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;10;2009;Termo de Garantia - 15% de entradavencional;Normal;153000
38;20;Residencial Baixa Densidade;74;8532;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;6;1954;1990;Telha de Barro;Telha Padrão;Revestimento de madeira;Telhas de madeira;Pedra Lasca;650;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;1213;inacabado;0;84;1297;Gás;Bom;sim;SBrkr;1297;0;0;1297;0;1;1;0;3;1;Média;5;Typ;1;Média;Normal;Normal;Anexo à casa;1954;Acabado;2;498;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;10;2009;Termo de Garantia - 15% de entradavencional;Normal;153000
39;20;Residencial Baixa Densidade;68;7922;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;7;1953;2007;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Boa para morar;731;inacabado;0;326;1057;Gás;Médio;sim;SBrkr;1057;0;0;1057;1;0;1;0;3;1;Bom;5;Typ;0;null;Normal;Normal;Separado da casa;1953;Inacabado;1;246;Média;Média;Parcialavimentado;0;52;0;0;0;0;null;null;null;0;1;2010;Termo de Garantia - 15% de entradavencional;Anormal;109000
40;90;Residencial Baixa Densidade;65;6040;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;Duplex;1Story;4;5;1955;1955;Empenado;Telha Padrão;Telhas de amianto;Contraplacado;Nenhum;0;Mediano;Médio;Concreto armado;null;null;null;null;0;null;0;0;0;Gás;Médio;não;FuseP;1152;0;0;1152;0;0;2;0;2;2;Razoável;6;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Cascalho;0;0;0;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Terreno adjacente;82000
41;20;Residencial Baixa Densidade;84;8658;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;5;1965;1965;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Pedra Lasca;101;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;643;inacabado;0;445;1088;Gás;Excelente;sim;SBrkr;1324;0;0;1324;0;0;2;0;3;1;Média;6;Typ;1;Média;Normal;Normal;Anexo à casa;1965;Acabamento Bruto;2;440;Média;Média;Parcialavimentado;0;138;0;0;0;0;null;Boa de madeira;null;0;12;2006;Termo de Garantia - 15% de entradavencional;Anormal;160000
41;20;Residencial Baixa Densidade;84;8658;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;5;1965;1965;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Pedra Lasca;101;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;643;inacabado;0;445;1088;Gás;Excelente;sim;SBrkr;1324;0;0;1324;0;0;2;0;3;1;Média;6;Typ;1;Média;Normal;Normal;Anexo à casa;1965;Acabamento Bruto;2;440;Média;Média;Parcialavimentado;0;138;0;0;0;0;null;Boa de madeira;null;0;12;2006;Termo de Garantia - 15% de entradavencional;Anormal;160000
42;20;Residencial Baixa Densidade;115;16905;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Miramar;1Fam;1Story;5;6;1959;1959;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Bom;Alojamento abaixo da média;967;inacabado;0;383;1350;Gás;Bom;sim;SBrkr;1328;0;0;1328;0;1;1;1;2;1;Média;5;Typ;2;Bom;Normal;Normal;Anexo à casa;1959;Acabamento Bruto;1;308;Média;Média;Parcial;0;104;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;170000
43;85;Residencial Baixa Densidade;NA;9180;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Mirasol;1Fam;SFoyer;5;7;1983;1983;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Médio;Alojamento mediano;747;Baixa qualidade;93;0;840;Gás;Bom;sim;SBrkr;884;0;0;884;1;0;1;0;2;1;Bom;5;Typ;0;null;Normal;Normal;Anexo à casa;1983;Acabamento Bruto;2;504;Média;Bom;Parcialavimentado;240;0;0;0;0;0;null;Baixa privacidade;null;0;12;2007;Termo de Garantia - 15% de entradavencional;Normal;144000
44;20;Residencial Baixa Densidade;NA;9200;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Tijuca;1Fam;1Story;5;6;1975;1980;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Médio;Baixa qualidade;280;Alojamento abaixo da média;491;167;938;Gás;Médio;sim;SBrkr;938;0;0;938;1;0;1;0;3;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1977;Inacabado;1;308;Média;Média;Parcialavimentado;145;0;0;0;0;0;null;Baixa privacidade;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;130250
45;20;Residencial Baixa Densidade;70;7945;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;6;1959;1959;Empenado;Telha Padrão;Cara de tijolo;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;179;Alojamento abaixo da média;506;465;1150;Gás;Excelente;sim;FuseA;1150;0;0;1150;1;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1959;Acabamento Bruto;1;300;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;5;2006;Termo de Garantia - 15% de entradavencional;Normal;141000
45;20;Residencial Baixa Densidade;70;7945;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;6;1959;1959;Empenado;Telha Padrão;Cara de tijolo;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;179;Alojamento abaixo da média;506;465;1150;Gás;Excelente;sim;FuseA;1150;0;0;1150;1;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1959;Acabamento Bruto;1;300;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;5;2006;Termo de Garantia - 15% de entradavencional;Normal;141000
46;120;Residencial Baixa Densidade;61;7658;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Capivari;TwnhsE;1Story;9;5;2005;2005;Telha de Barro;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;412;Exelente;Médio;Concreto armado;Excelente;Média;Sem Exposiçao;Boa para morar;456;inacabado;0;1296;1752;Gás;Excelente;sim;SBrkr;1752;0;0;1752;1;0;2;0;2;1;Excelente;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2005;Acabamento Bruto;2;576;Média;Média;Parcialavimentado;196;82;0;0;0;0;null;null;null;0;2;2010;Termo de Garantia - 15% de entradavencional;Normal;319900
47;50;Residencial Baixa Densidade;48;12822;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Copacabana;1Fam;1.5Fin;7;5;2003;2003;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Excelente;Média;Sem Exposiçao;Boa para morar;1351;inacabado;0;83;1434;Gás;Excelente;sim;SBrkr;1518;631;0;2149;1;0;1;1;1;1;Bom;6;Typ;1;Excelente;Normal;Normal;Anexo à casa;2003;Acabamento Bruto;2;670;Média;Média;Parcialavimentado;168;43;0;0;198;0;null;null;null;0;8;2009;Termo de Garantia - 15% de entradavencional;Anormal;239686
48;20;Residencial Vila Flutuante;84;11096;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Iriri;1Fam;1Story;8;5;2006;2006;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Médio;Boa para morar;24;inacabado;0;1632;1656;Gás;Excelente;sim;SBrkr;1656;0;0;1656;0;0;2;0;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2006;Acabamento Bruto;3;826;Média;Média;Parcialavimentado;0;146;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;249700
49;190;Residencial Média Densidade;33;4456;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;2fmCon;2Story;4;5;1920;2008;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;736;736;Gás;Bom;sim;SBrkr;736;716;0;1452;0;0;2;0;2;3;Média;8;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Cascalho;0;0;102;0;0;0;null;null;null;0;6;2009;Casa nova;Parcial;113000
50;20;Residencial Baixa Densidade;66;7742;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maragogi;1Fam;1Story;5;7;1966;1966;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;763;inacabado;0;192;955;Gás;Excelente;sim;SBrkr;955;0;0;955;1;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1966;Inacabado;1;386;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;Baixa privacidade;null;0;1;2007;Termo de Garantia - 15% de entradavencional;Normal;127000
51;60;Residencial Baixa Densidade;NA;13869;Pavimentado;NA;Moderadamente Irregular;Plano;Todos;Esquina;Suave;Morin;1Fam;2Story;6;6;1997;1997;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Médio;Boa para morar;182;inacabado;0;612;794;Gás;Bom;sim;SBrkr;794;676;0;1470;0;1;2;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1997;Acabado;2;388;Média;Média;Parcialavimentado;0;75;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;177000
52;50;Residencial Média Densidade;52;6240;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Fin;6;6;1934;1950;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;816;816;Gás;Médio;sim;SBrkr;816;0;360;1176;0;0;1;0;3;1;Média;6;Typ;1;Bom;Normal;Normal;Separado da casa;1985;Inacabado;2;528;Média;Média;Parcialavimentado;112;0;0;0;0;0;null;Baixa privacidade;Galpão;400;9;2006;Termo de Garantia - 15% de entradavencional;Normal;114500
52;50;Residencial Média Densidade;52;6240;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Fin;6;6;1934;1950;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;816;816;Gás;Médio;sim;SBrkr;816;0;360;1176;0;0;1;0;3;1;Média;6;Typ;1;Bom;Normal;Normal;Separado da casa;1985;Inacabado;2;528;Média;Média;Parcialavimentado;112;0;0;0;0;0;null;Baixa privacidade;Galpão;400;9;2006;Termo de Garantia - 15% de entradavencional;Normal;114500
53;90;Residencial Média Densidade;110;8472;Cascalho;NA;Moderadamente Irregular;Aclive a partir da rua;Todos;Esquina;Moderado;Itaipava;Duplex;1Story;5;5;1963;1963;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Razoavel;Médio;Bloco de concreto;Bom;Média;Bom;Baixa qualidade;104;Boa para morar;712;0;816;Gás;Médio;não;SBrkr;816;0;0;816;1;0;1;0;2;1;Média;5;Typ;0;null;RRNn;Normal;Telhado;1963;Inacabado;2;516;Média;Média;Parcialavimentado;106;0;0;0;0;0;null;null;null;0;5;2010;Termo de Garantia - 15% de entradavencional;Normal;110000
53;90;Residencial Média Densidade;110;8472;Cascalho;NA;Moderadamente Irregular;Aclive a partir da rua;Todos;Esquina;Moderado;Itaipava;Duplex;1Story;5;5;1963;1963;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Razoavel;Médio;Bloco de concreto;Bom;Média;Bom;Baixa qualidade;104;Boa para morar;712;0;816;Gás;Médio;não;SBrkr;816;0;0;816;1;0;1;0;2;1;Média;5;Typ;0;null;RRNn;Normal;Telhado;1963;Inacabado;2;516;Média;Média;Parcialavimentado;106;0;0;0;0;0;null;null;null;0;5;2010;Termo de Garantia - 15% de entradavencional;Normal;110000
54;20;Residencial Baixa Densidade;68;50271;Pavimentado;NA;Ligeiramente irregular;Declive a partir da rua;Todos;Interno;Suave;Vassouras;1Fam;1Story;9;5;1981;1987;Empenado;Telha de madeira;Telhas de madeira;Telhas de madeira;Nenhum;0;Bom;Médio;Bloco de concreto;Excelente;Média;Bom;Boa para morar;1810;inacabado;0;32;1842;Gás;Bom;sim;SBrkr;1842;0;0;1842;2;0;0;1;0;1;Bom;5;Typ;1;Bom;Normal;Normal;Anexo à casa;1981;Acabado;3;894;Média;Média;Parcialavimentado;857;72;0;0;0;0;null;null;null;0;11;2006;Termo de Garantia - 15% de entradavencional;Normal;385000
54;20;Residencial Baixa Densidade;68;50271;Pavimentado;NA;Ligeiramente irregular;Declive a partir da rua;Todos;Interno;Suave;Vassouras;1Fam;1Story;9;5;1981;1987;Empenado;Telha de madeira;Telhas de madeira;Revestimento de madeira;Nenhum;0;Bom;Médio;Bloco de concreto;Excelente;Média;Bom;Boa para morar;1810;inacabado;0;32;1842;Gás;Bom;sim;SBrkr;1842;0;0;1842;2;0;0;1;0;1;Bom;5;Typ;1;Bom;Normal;Normal;Anexo à casa;1981;Acabado;3;894;Média;Média;Parcialavimentado;857;72;0;0;0;0;null;null;null;0;11;2006;Termo de Garantia - 15% de entradavencional;Normal;385000
55;80;Residencial Baixa Densidade;60;7134;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Moderado;Arpuador;1Fam;SLvl;5;5;1955;1955;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;384;inacabado;0;0;384;Gás;Médio;sim;SBrkr;1360;0;0;1360;0;0;1;0;3;1;Média;6;Min1;1;Média;Normal;Normal;Separado da casa;1962;Inacabado;2;572;Média;Média;Parcialavimentado;0;50;0;0;0;0;null;Baixa privacidade;null;0;2;2007;Termo de Garantia - 15% de entradavencional;Normal;130000
56;20;Residencial Baixa Densidade;100;10175;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;5;1964;1964;Empenado;Telha Padrão;Placa dura;Contraplacado;Pedra Lasca;272;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;490;inacabado;0;935;1425;Gás;Bom;sim;SBrkr;1425;0;0;1425;0;0;2;0;3;1;Média;7;Typ;1;Bom;Normal;Normal;Anexo à casa;1964;Acabamento Bruto;2;576;Média;Média;Parcialavimentado;0;0;0;407;0;0;null;null;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;180500
57;160;Residencial Vila Flutuante;24;2645;Pavimentado;Pavimentado;Regular;Plano;Todos;Interno;Suave;Iriri;Twnhs;2Story;8;5;1999;2000;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;456;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;649;inacabado;0;321;970;Gás;Excelente;sim;SBrkr;983;756;0;1739;1;0;2;1;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;1999;Acabado;2;480;Média;Média;Parcialavimentado;115;0;0;0;0;0;null;null;null;0;8;2009;Termo de Garantia - 15% de entradavencional;Anormal;172500
58;60;Residencial Baixa Densidade;89;11645;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Tijuca;1Fam;2Story;7;5;2004;2004;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;860;860;Gás;Excelente;sim;SBrkr;860;860;0;1720;0;0;2;1;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2004;Acabamento Bruto;2;565;Média;Média;Parcialavimentado;0;70;0;0;0;0;null;null;null;0;8;2006;Termo de Garantia - 15% de entradavencional;Normal;196500
59;60;Residencial Baixa Densidade;66;13682;Pavimentado;NA;Moderadamente Irregular;Encosta;Todos;Fim de rua;Suave;Marata;1Fam;2Story;10;5;2006;2006;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;1031;Exelente;Médio;Concreto armado;Excelente;Média;Bom;Inacabado;0;inacabado;0;1410;1410;Gás;Excelente;sim;SBrkr;1426;1519;0;2945;0;0;3;1;3;1;Bom;10;Typ;1;Bom;Normal;Normal;Embutido;2006;Acabado;3;641;Média;Média;Parcialavimentado;192;0;37;0;0;0;null;null;null;0;10;2006;Casa nova;Parcial;438780
60;20;Residencial Baixa Densidade;60;7200;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Suave;Tijuca;1Fam;1Story;5;7;1972;1972;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Médio;Alojamento mediano;632;inacabado;0;148;780;Gás;Excelente;sim;SBrkr;780;0;0;780;0;0;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;Separado da casa;1973;Inacabado;1;352;Média;Média;Parcialavimentado;196;0;0;0;0;0;null;Baixa privacidade;null;0;1;2008;Termo de Garantia - 15% de entradavencional;Normal;124900
61;20;Residencial Baixa Densidade;63;13072;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Mirasol;1Fam;1Story;6;5;2004;2004;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Alojamento mediano;941;inacabado;0;217;1158;Gás;Excelente;sim;SBrkr;1158;0;0;1158;1;0;1;1;3;1;Bom;5;Typ;0;null;RRAe;Normal;Separado da casa;2006;Inacabado;2;576;Média;Média;Parcialavimentado;0;50;0;0;0;0;null;null;null;0;5;2006;Casa nova;Parcial;158000
62;75;Residencial Média Densidade;60;7200;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Itaipava;1Fam;2.5Unf;5;7;1920;1996;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Razoável;Sem Exposiçao;Inacabado;0;inacabado;0;530;530;Gás;Médio;não;SBrkr;581;530;0;1111;0;0;1;0;3;1;Razoável;6;Typ;0;null;Normal;Normal;Separado da casa;1935;Inacabado;1;288;Média;Média;Cascalho;0;0;144;0;0;0;null;null;null;0;3;2007;Termo de Garantia - 15% de entradavencional;Normal;101000
63;120;Residencial Baixa Densidade;44;6442;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Capivari;TwnhsE;1Story;8;5;2006;2006;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;178;Bom;Médio;Concreto armado;Bom;Bom;Mínimo;Boa para morar;24;inacabado;0;1346;1370;Gás;Excelente;sim;SBrkr;1370;0;0;1370;0;0;2;0;2;1;Bom;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2006;Acabamento Bruto;2;484;Média;Média;Parcialavimentado;120;49;0;0;0;0;null;null;null;0;10;2007;Termo de Garantia - 15% de entradavencional;Normal;202500
64;70;Residencial Média Densidade;50;10300;Pavimentado;NA;Ligeiramente irregular;Aclive a partir da rua;Todos;Interno;Suave;Osasco;1Fam;2Story;7;6;1921;1950;Empenado;Telha Padrão;Reboco;Estuque;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;576;576;Gás;Bom;sim;SBrkr;902;808;0;1710;0;0;2;0;3;1;Média;9;Typ;0;null;RRAn;Rua lateral;Separado da casa;1990;Inacabado;2;480;Média;Média;Parcialavimentado;12;11;64;0;0;0;null;Boa privacidade;null;0;4;2010;Termo de Garantia - 15% de entradavencional;Normal;140000
65;60;Residencial Baixa Densidade;NA;9375;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Tijuca;1Fam;2Story;7;5;1997;1998;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;573;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;739;inacabado;0;318;1057;Gás;Excelente;sim;SBrkr;1057;977;0;2034;1;0;2;1;3;1;Bom;8;Typ;0;null;Normal;Normal;Anexo à casa;1998;Acabamento Bruto;2;645;Média;Média;Parcialavimentado;576;36;0;0;0;0;null;Boa privacidade;null;0;2;2009;Termo de Garantia - 15% de entradavencional;Normal;219500
