cep;idade;sexo;pagamento_tipo;produto_tipo
30410000;25;Feminino;Cartão de Crédito;Corpo
9931090;28;Masculino;Cartão de Crédito;Tratamento
65800000;26;Masculino;Cartão de Crédito;Corpo
88309660;24;Feminino;Cartão de Crédito;Corpo
69058300;21;Masculino;Boleto;Cabelo
95590000;28;Feminino;Cartão de Crédito;Maquiagem
90230070;30;Feminino;Cartão de Crédito;Tratamento
26553210;33;Feminino;Cartão de Crédito;Cabelo
13419035;25;Feminino;Boleto;Maquiagem
17519255;30;Feminino;Cartão de Crédito;Maquiagem
38740000;19;Feminino;Cartão de Crédito;Maquiagem
60320380;26;Feminino;Cartão de Crédito;Corpo
70833110;30;Feminino;Cartão de Crédito;Pele
20031912;35;Feminino;Cartão de Crédito;Maquiagem
57960000;30;Feminino;Cartão de Crédito;Tratamento
31840030;23;Feminino;Cartão de Crédito;Corpo
80310640;29;Feminino;Cartão de Crédito;Tratamento
4551010;25;Feminino;Cartão de Crédito;Tratamento
4363050;31;Feminino;Boleto;Cabelo
69914570;22;Feminino;Cartão de Crédito;Tratamento
21321230;22;Feminino;Cartão de Crédito;Maquiagem
22440005;27;Feminino;Cartão de Crédito;Maquiagem
39960000;22;Feminino;Boleto;Cabelo
5044050;33;Feminino;Cartão de Crédito;Maquiagem
60416480;29;Masculino;Cartão de Crédito;Corpo
35588000;31;Feminino;Cartão de Crédito;Tratamento
14020260;34;Feminino;Cartão de Crédito;Maquiagem
74810210;30;Feminino;Cartão de Crédito;Tratamento
22723426;32;Feminino;Cartão de Crédito;Tratamento
2050010;32;Feminino;Boleto;Maquiagem
25715250;19;Feminino;Boleto;Tratamento
16700000;34;Masculino;Cartão de Crédito;Corpo
40255315;18;Feminino;Cartão de Crédito;Corpo
9655000;33;Feminino;Cartão de Crédito;Cabelo
37795000;30;Feminino;Cartão de Crédito;Maquiagem
21775100;21;Feminino;Cartão de Crédito;Tratamento
13070091;26;Feminino;Boleto;Tratamento
4917140;34;Feminino;Cartão de Crédito;Corpo
2130070;22;Feminino;Cartão de Crédito;Maquiagem
5017020;28;Feminino;Cartão de Crédito;Maquiagem
66613115;25;Feminino;Boleto;Tratamento
49020120;29;Masculino;Boleto;Tratamento
3127030;30;Feminino;Cartão de Crédito;Maquiagem
65067430;26;Feminino;Cartão de Crédito;Maquiagem
89500000;21;Feminino;Débito;Maquiagem
22271010;25;Feminino;Boleto;Maquiagem
1229010;34;Feminino;Cartão de Crédito;Tratamento
22640100;26;Feminino;Boleto;Maquiagem
4331100;28;Feminino;Cartão de Crédito;Corpo
40140090;35;Feminino;Cartão de Crédito;Tratamento
99600000;29;Feminino;Cartão de Crédito;Tratamento
29900130;19;Feminino;Boleto;Cabelo
14802000;25;Feminino;Cartão de Crédito;Tratamento
13467512;30;Feminino;Cartão de Crédito;Cabelo
88810300;24;Feminino;Cartão de Crédito;Corpo
89802140;30;Feminino;Cartão de Crédito;Cabelo
14801360;35;Feminino;Cartão de Crédito;Cabelo
87040365;32;Feminino;Cartão de Crédito;Maquiagem
1307000;32;Masculino;Cartão de Crédito;Tratamento
73920000;27;Feminino;Cartão de Crédito;Maquiagem
88230000;26;Feminino;Cartão de Crédito;Corpo
13083190;29;Feminino;Boleto;Corpo
14801400;28;Masculino;Cartão de Crédito;Corpo
81270230;26;Feminino;Cartão de Crédito;Tratamento
24230190;28;Feminino;Boleto;Cabelo
13013040;32;Feminino;Cartão de Crédito;Maquiagem
13026064;28;Feminino;Cartão de Crédito;Maquiagem
46165000;22;Masculino;Cartão de Crédito;Cabelo
79118051;34;Feminino;Cartão de Crédito;Tratamento
3187010;27;Feminino;Boleto;Corpo
95074000;22;Feminino;Boleto;Cabelo
6065210;25;Feminino;Boleto;Cabelo
96400130;26;Feminino;Débito;Tratamento
14090190;29;Feminino;Cartão de Crédito;Maquiagem
23970000;30;Feminino;Cartão de Crédito;Cabelo
58041060;28;Feminino;Cartão de Crédito;Tratamento
27520282;29;Feminino;Cartão de Crédito;Cabelo
7111150;33;Masculino;Cartão de Crédito;Tratamento
17015311;27;Feminino;Cartão de Crédito;Tratamento
72210200;27;Feminino;Cartão de Crédito;Cabelo
36880000;22;Feminino;Cartão de Crédito;Corpo
49037630;26;Feminino;Cartão de Crédito;Maquiagem
88306520;22;Feminino;Cartão de Crédito;Cabelo
40150250;21;Feminino;Cartão de Crédito;Maquiagem
26525032;26;Feminino;Cartão de Crédito;Maquiagem
72150619;25;Feminino;Cartão de Crédito;Tratamento
98920000;32;Feminino;Cartão de Crédito;Maquiagem
9030060;35;Feminino;Cartão de Crédito;Tratamento
22050030;28;Masculino;Cartão de Crédito;Corpo
29060490;22;Feminino;Cartão de Crédito;Cabelo
38910000;34;Feminino;Cartão de Crédito;Corpo
13424010;33;Feminino;Cartão de Crédito;Maquiagem
99700000;23;Feminino;Cartão de Crédito;Maquiagem
89700000;27;Masculino;Boleto;Corpo
11030401;23;Feminino;Cartão de Crédito;Cabelo
15013230;24;Feminino;Cartão de Crédito;Maquiagem
38183028;27;Feminino;Cartão de Crédito;Tratamento
29101210;30;Feminino;Cartão de Crédito;Tratamento
5659020;29;Feminino;Cartão de Crédito;Pele
69908140;30;Feminino;Cartão de Crédito;Corpo
50710010;30;Feminino;Boleto;Tratamento
93410003;24;Feminino;Cartão de Crédito;Tratamento
18048130;28;Feminino;Cartão de Crédito;Tratamento
36200106;25;Masculino;Cartão de Crédito;Corpo
42840000;22;Masculino;Cartão de Crédito;Corpo
68193000;22;Feminino;Boleto;Cabelo
20261901;35;Feminino;Cartão de Crédito;Cabelo
88220000;35;Feminino;Boleto;Corpo
95110600;24;Feminino;Cartão de Crédito;Maquiagem
95010260;21;Feminino;Cartão de Crédito;Corpo
4551060;24;Feminino;Débito;Maquiagem
96600000;28;Feminino;Cartão de Crédito;Tratamento
25651180;29;Feminino;Débito;Tratamento
41830620;22;Feminino;Cartão de Crédito;Cabelo
41830290;27;Feminino;Cartão de Crédito;Maquiagem
13301862;27;Feminino;Cartão de Crédito;Cabelo
20551190;27;Feminino;Boleto;Maquiagem
12245492;28;Feminino;Cartão de Crédito;Maquiagem
13411083;31;Feminino;Cartão de Crédito;Cabelo
70775030;23;Feminino;Cartão de Crédito;Maquiagem
57052720;31;Feminino;Cartão de Crédito;Maquiagem
89400000;31;Feminino;Cartão de Crédito;Tratamento
88160000;28;Feminino;Cartão de Crédito;Maquiagem
81270330;32;Feminino;Cartão de Crédito;Maquiagem
37410000;21;Masculino;Boleto;Corpo
29360000;24;Feminino;Boleto;Tratamento
6856810;22;Feminino;Cartão de Crédito;Cabelo
83323400;31;Feminino;Cartão de Crédito;Cabelo
49027000;32;Feminino;Cartão de Crédito;Maquiagem
60865280;26;Feminino;Cartão de Crédito;Tratamento
9710210;28;Feminino;Cartão de Crédito;Maquiagem
29040780;29;Feminino;Boleto;Maquiagem
29090390;34;Feminino;Cartão de Crédito;Tratamento
69908140;33;Feminino;Cartão de Crédito;Tratamento
35700303;24;Feminino;Boleto;Corpo
7051011;32;Feminino;Cartão de Crédito;Corpo
3062000;27;Masculino;Cartão de Crédito;Cabelo
1317001;31;Feminino;Cartão de Crédito;Maquiagem
18608590;33;Feminino;Cartão de Crédito;Tratamento
2210020;28;Feminino;Cartão de Crédito;Maquiagem
69470000;28;Feminino;Cartão de Crédito;Cabelo
77817520;32;Feminino;Boleto;Tratamento
29060120;32;Feminino;Cartão de Crédito;Tratamento
52041060;30;Feminino;Cartão de Crédito;Cabelo
3648000;28;Feminino;Débito;Maquiagem
87010370;30;Feminino;Cartão de Crédito;Maquiagem
60140120;26;Feminino;Cartão de Crédito;Maquiagem
90430001;30;Feminino;Cartão de Crédito;Maquiagem
59030180;30;Feminino;Cartão de Crédito;Cabelo
66017170;34;Feminino;Boleto;Maquiagem
92323160;31;Feminino;Boleto;Maquiagem
20940020;35;Feminino;Cartão de Crédito;Cabelo
2938000;35;Feminino;Cartão de Crédito;Corpo
4112080;26;Feminino;Cartão de Crédito;Tratamento
14790000;34;Feminino;Cartão de Crédito;Tratamento
32340280;18;Masculino;Cartão de Crédito;Corpo
95020472;24;Feminino;Boleto;Maquiagem
74055190;23;Masculino;Cartão de Crédito;Corpo
50060280;31;Feminino;Boleto;Cabelo
9990690;30;Masculino;Cartão de Crédito;Cabelo
3115020;34;Feminino;Boleto;Maquiagem
71065910;31;Feminino;Cartão de Crédito;Cabelo
3640010;31;Feminino;Cartão de Crédito;Corpo
78128242;25;Feminino;Cartão de Crédito;Corpo
28300000;32;Feminino;Cartão de Crédito;Maquiagem
2222070;35;Feminino;Cartão de Crédito;Tratamento
5083030;35;Feminino;Boleto;Corpo
4561000;32;Feminino;Cartão de Crédito;Cabelo
78906660;29;Masculino;Boleto;Tratamento
20230014;30;Feminino;Boleto;Maquiagem
31170000;29;Feminino;Cartão de Crédito;Corpo
17210120;30;Feminino;Cartão de Crédito;Corpo
3127070;28;Feminino;Cartão de Crédito;Tratamento
56903440;22;Feminino;Cartão de Crédito;Maquiagem
72125515;28;Feminino;Boleto;Maquiagem
24241000;25;Feminino;Cartão de Crédito;Tratamento
95082080;29;Feminino;Cartão de Crédito;Maquiagem
37410000;32;Feminino;Cartão de Crédito;Corpo
43700000;27;Feminino;Cartão de Crédito;Cabelo
79009020;33;Feminino;Boleto;Pele
8558050;22;Feminino;Cartão de Crédito;Tratamento
11620000;30;Feminino;Cartão de Crédito;Tratamento
13090030;31;Feminino;Cartão de Crédito;Tratamento
18550000;26;Feminino;Cartão de Crédito;Maquiagem
1503001;25;Feminino;Cartão de Crédito;Cabelo
60410410;34;Feminino;Cartão de Crédito;Maquiagem
4524020;34;Feminino;Cartão de Crédito;Tratamento
22210010;28;Masculino;Boleto;Cabelo
71937540;29;Masculino;Boleto;Tratamento
13030210;35;Feminino;Cartão de Crédito;Tratamento
78890000;27;Feminino;Débito;Corpo
5312000;21;Feminino;Débito;Tratamento
13083800;30;Feminino;Cartão de Crédito;Tratamento
22230001;19;Feminino;Cartão de Crédito;Cabelo
30320670;33;Feminino;Cartão de Crédito;Maquiagem
8830000;35;Feminino;Cartão de Crédito;Maquiagem
40150350;31;Feminino;Cartão de Crédito;Maquiagem
6850100;20;Feminino;Cartão de Crédito;Maquiagem
4561002;34;Feminino;Cartão de Crédito;Cabelo
6851020;22;Feminino;Cartão de Crédito;Corpo
13495000;28;Feminino;Cartão de Crédito;Maquiagem
5360020;29;Masculino;Cartão de Crédito;Maquiagem
68909885;28;Feminino;Cartão de Crédito;Tratamento
20540220;25;Feminino;Cartão de Crédito;Cabelo
45015125;27;Masculino;Cartão de Crédito;Tratamento
70755080;27;Feminino;Cartão de Crédito;Tratamento
29216010;24;Masculino;Cartão de Crédito;Tratamento
92500000;21;Feminino;Cartão de Crédito;Maquiagem
17280000;32;Feminino;Cartão de Crédito;Cabelo
2219000;27;Masculino;Boleto;Maquiagem
13140000;33;Feminino;Boleto;Tratamento
13920000;29;Feminino;Boleto;Corpo
86920000;28;Feminino;Cartão de Crédito;Cabelo
84020010;30;Feminino;Cartão de Crédito;Cabelo
41810770;27;Feminino;Cartão de Crédito;Cabelo
22050002;27;Feminino;Cartão de Crédito;Maquiagem
64049610;22;Feminino;Cartão de Crédito;Maquiagem
22790040;25;Feminino;Cartão de Crédito;Pele
1426001;27;Feminino;Débito;Maquiagem
88030400;27;Feminino;Cartão de Crédito;Cabelo
15061750;24;Feminino;Cartão de Crédito;Pele
50050200;24;Feminino;Cartão de Crédito;Maquiagem
23082470;26;Masculino;Cartão de Crédito;Cabelo
22231200;27;Feminino;Cartão de Crédito;Maquiagem
9891060;27;Feminino;Cartão de Crédito;Cabelo
6330281;23;Feminino;Boleto;Cabelo
89560000;19;Feminino;Cartão de Crédito;Cabelo
89700000;27;Feminino;Cartão de Crédito;Tratamento
24230322;33;Feminino;Boleto;Maquiagem
28070205;23;Feminino;Cartão de Crédito;Tratamento
29119330;29;Feminino;Cartão de Crédito;Maquiagem
78335000;29;Feminino;Cartão de Crédito;Corpo
88809160;33;Masculino;Cartão de Crédito;Tratamento
9531110;31;Feminino;Cartão de Crédito;Tratamento
4717004;34;Feminino;Boleto;Cabelo
16402128;30;Feminino;Cartão de Crédito;Tratamento
38408022;22;Feminino;Cartão de Crédito;Cabelo
30170132;24;Feminino;Boleto;Tratamento
11740000;25;Feminino;Boleto;Maquiagem
2544000;23;Feminino;Cartão de Crédito;Maquiagem
35032070;29;Feminino;Cartão de Crédito;Maquiagem
83203560;28;Masculino;Boleto;Cabelo
29050135;26;Feminino;Boleto;Tratamento
39803087;32;Feminino;Cartão de Crédito;Corpo
29901620;33;Feminino;Cartão de Crédito;Maquiagem
4703001;26;Feminino;Cartão de Crédito;Maquiagem
68516000;32;Feminino;Cartão de Crédito;Maquiagem
95600000;27;Feminino;Cartão de Crédito;Tratamento
95082380;29;Feminino;Boleto;Maquiagem
4306020;25;Feminino;Cartão de Crédito;Maquiagem
30130151;26;Feminino;Cartão de Crédito;Maquiagem
53130270;35;Feminino;Cartão de Crédito;Tratamento
56903440;23;Feminino;Cartão de Crédito;Tratamento
86050450;32;Feminino;Cartão de Crédito;Maquiagem
12245483;33;Feminino;Cartão de Crédito;Maquiagem
69301011;33;Feminino;Cartão de Crédito;Maquiagem
5029000;28;Feminino;Cartão de Crédito;Maquiagem
95900000;23;Feminino;Cartão de Crédito;Corpo
30350540;28;Feminino;Cartão de Crédito;Cabelo
36016210;35;Feminino;Boleto;Maquiagem
65053330;27;Feminino;Cartão de Crédito;Cabelo
4575904;24;Feminino;Boleto;Corpo
22051000;33;Feminino;Cartão de Crédito;Corpo
5324000;32;Feminino;Cartão de Crédito;Cabelo
77006420;23;Masculino;Boleto;Corpo
14780170;32;Masculino;Boleto;Tratamento
67140640;33;Feminino;Cartão de Crédito;Maquiagem
83320200;29;Feminino;Cartão de Crédito;Maquiagem
37701001;26;Feminino;Cartão de Crédito;Tratamento
28010801;32;Feminino;Boleto;Cabelo
28906240;27;Feminino;Cartão de Crédito;Cabelo
22411030;35;Feminino;Cartão de Crédito;Cabelo
1219001;32;Feminino;Cartão de Crédito;Cabelo
16400540;18;Feminino;Boleto;Corpo
13185563;34;Feminino;Boleto;Corpo
59255000;34;Feminino;Boleto;Cabelo
89801021;29;Feminino;Boleto;Maquiagem
77824060;24;Feminino;Cartão de Crédito;Cabelo
78540000;24;Feminino;Boleto;Cabelo
21341460;24;Feminino;Cartão de Crédito;Maquiagem
4726040;34;Feminino;Cartão de Crédito;Maquiagem
57035000;32;Feminino;Cartão de Crédito;Maquiagem
64001190;26;Feminino;Cartão de Crédito;Maquiagem
29105770;24;Feminino;Cartão de Crédito;Maquiagem
12236030;32;Feminino;Boleto;Pele
11660130;33;Feminino;Boleto;Pele
2138040;25;Masculino;Cartão de Crédito;Corpo
15015200;22;Feminino;Cartão de Crédito;Tratamento
14300000;28;Feminino;Cartão de Crédito;Corpo
63900000;35;Masculino;Cartão de Crédito;Cabelo
89900000;28;Feminino;Cartão de Crédito;Cabelo
88860000;31;Feminino;Cartão de Crédito;Corpo
19815340;33;Masculino;Cartão de Crédito;Corpo
70733090;19;Feminino;Cartão de Crédito;Maquiagem
70338050;34;Feminino;Cartão de Crédito;Tratamento
74015080;23;Feminino;Cartão de Crédito;Cabelo
6114022;25;Feminino;Débito;Cabelo
70875110;33;Feminino;Cartão de Crédito;Maquiagem
57601380;29;Masculino;Cartão de Crédito;Corpo
1124010;23;Feminino;Cartão de Crédito;Tratamento
26052230;35;Feminino;Cartão de Crédito;Maquiagem
45655000;19;Feminino;Cartão de Crédito;Tratamento
11310060;35;Feminino;Cartão de Crédito;Tratamento
56328070;24;Feminino;Cartão de Crédito;Maquiagem
8740270;34;Feminino;Cartão de Crédito;Corpo
9726412;23;Feminino;Cartão de Crédito;Maquiagem
57035140;24;Feminino;Cartão de Crédito;Tratamento
21060420;27;Feminino;Cartão de Crédito;Maquiagem
13416140;30;Feminino;Cartão de Crédito;Maquiagem
19013360;31;Masculino;Cartão de Crédito;Tratamento
75503130;26;Feminino;Débito;Cabelo
42850000;34;Feminino;Cartão de Crédito;Cabelo
29154200;27;Feminino;Cartão de Crédito;Corpo
79420000;31;Feminino;Cartão de Crédito;Corpo
17606300;31;Feminino;Cartão de Crédito;Maquiagem
14240000;26;Feminino;Boleto;Maquiagem
20550060;23;Feminino;Boleto;Maquiagem
36036220;33;Masculino;Cartão de Crédito;Cabelo
83880000;23;Masculino;Cartão de Crédito;Tratamento
37470000;22;Feminino;Cartão de Crédito;Maquiagem
2212010;25;Feminino;Cartão de Crédito;Maquiagem
11030101;22;Feminino;Boleto;Tratamento
20530500;30;Feminino;Cartão de Crédito;Maquiagem
79040120;19;Feminino;Cartão de Crédito;Maquiagem
31015000;27;Masculino;Cartão de Crédito;Maquiagem
14170160;27;Feminino;Cartão de Crédito;Cabelo
22450200;30;Feminino;Cartão de Crédito;Tratamento
5411001;25;Feminino;Cartão de Crédito;Maquiagem
91751831;23;Feminino;Cartão de Crédito;Tratamento
23013620;28;Feminino;Cartão de Crédito;Tratamento
13400126;27;Feminino;Cartão de Crédito;Maquiagem
58038281;27;Feminino;Cartão de Crédito;Maquiagem
77020018;20;Masculino;Boleto;Cabelo
46640970;28;Feminino;Cartão de Crédito;Tratamento
11680000;26;Feminino;Cartão de Crédito;Pele
4901000;25;Feminino;Boleto;Cabelo
21655620;30;Feminino;Cartão de Crédito;Tratamento
58100660;31;Feminino;Cartão de Crédito;Cabelo
42700000;26;Feminino;Cartão de Crédito;Cabelo
60430370;29;Feminino;Cartão de Crédito;Maquiagem
89252280;28;Feminino;Cartão de Crédito;Tratamento
1419002;25;Feminino;Cartão de Crédito;Maquiagem
7115080;32;Feminino;Cartão de Crédito;Cabelo
35500009;26;Feminino;Boleto;Tratamento
13807900;27;Feminino;Cartão de Crédito;Cabelo
65800000;23;Feminino;Boleto;Tratamento
40296250;31;Feminino;Cartão de Crédito;Tratamento
6730000;21;Feminino;Boleto;Corpo
89020400;23;Feminino;Boleto;Maquiagem
21530013;25;Feminino;Cartão de Crédito;Cabelo
85055320;30;Feminino;Cartão de Crédito;Cabelo
13650000;30;Feminino;Cartão de Crédito;Cabelo
99500000;20;Feminino;Cartão de Crédito;Maquiagem
96740000;18;Feminino;Boleto;Maquiagem
11320350;23;Feminino;Cartão de Crédito;Tratamento
4045002;32;Feminino;Boleto;Cabelo
21815111;21;Feminino;Cartão de Crédito;Maquiagem
35570000;28;Masculino;Débito;Corpo
4356010;30;Masculino;Cartão de Crédito;Maquiagem
4041053;25;Feminino;Cartão de Crédito;Cabelo
15800190;24;Feminino;Boleto;Tratamento
95690000;22;Feminino;Boleto;Maquiagem
40140110;28;Feminino;Boleto;Corpo
13465370;34;Feminino;Boleto;Maquiagem
66830045;27;Feminino;Cartão de Crédito;Cabelo
20725220;30;Feminino;Boleto;Tratamento
30530430;29;Feminino;Cartão de Crédito;Corpo
61760000;25;Feminino;Cartão de Crédito;Maquiagem
14405209;33;Feminino;Cartão de Crédito;Maquiagem
30850000;20;Feminino;Cartão de Crédito;Maquiagem
31140260;27;Feminino;Boleto;Maquiagem
20931040;19;Feminino;Cartão de Crédito;Corpo
13218020;35;Feminino;Cartão de Crédito;Maquiagem
86082135;24;Feminino;Cartão de Crédito;Maquiagem
22270050;31;Masculino;Cartão de Crédito;Corpo
1451000;26;Feminino;Cartão de Crédito;Maquiagem
70762070;25;Feminino;Cartão de Crédito;Maquiagem
13603180;21;Feminino;Cartão de Crédito;Corpo
39970000;32;Feminino;Cartão de Crédito;Corpo
22210080;22;Feminino;Cartão de Crédito;Maquiagem
38400142;34;Feminino;Cartão de Crédito;Cabelo
35170010;26;Feminino;Cartão de Crédito;Maquiagem
13309100;29;Feminino;Cartão de Crédito;Maquiagem
40140490;22;Masculino;Cartão de Crédito;Tratamento
13990000;32;Feminino;Cartão de Crédito;Corpo
31340640;28;Feminino;Cartão de Crédito;Corpo
88813330;31;Feminino;Cartão de Crédito;Cabelo
90010210;27;Feminino;Cartão de Crédito;Tratamento
22070000;31;Feminino;Cartão de Crédito;Maquiagem
13060073;26;Feminino;Cartão de Crédito;Maquiagem
89500000;30;Feminino;Cartão de Crédito;Cabelo
92850000;25;Feminino;Cartão de Crédito;Maquiagem
14840000;28;Feminino;Boleto;Maquiagem
20541110;31;Feminino;Cartão de Crédito;Maquiagem
4543000;31;Feminino;Cartão de Crédito;Maquiagem
14887034;30;Feminino;Cartão de Crédito;Maquiagem
95057580;23;Feminino;Boleto;Maquiagem
13024410;28;Feminino;Cartão de Crédito;Pele
29101130;25;Feminino;Cartão de Crédito;Maquiagem
87020901;35;Feminino;Cartão de Crédito;Maquiagem
21073190;30;Feminino;Cartão de Crédito;Maquiagem
74230120;32;Feminino;Cartão de Crédito;Maquiagem
32634050;31;Feminino;Cartão de Crédito;Tratamento
