id_cliente;cliente_sexo;cliente_idade;cliente_renda_estimada;loja_uf;loja_cidade;valor_medio_compra
17875;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;191
17912;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;217
18118;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;80
18137;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;191
18288;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;88
18342;Masculino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;576
18480;Feminino;30;Maior que 10.000;SP;SÃO PAULO;256
18552;Feminino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;44
18706;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;348
2383;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;109
2583;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;70
3208;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;256
3318;Feminino;18;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;82
3496;Feminino;4;Entre 5.000 e 9.999;SP;SÃO PAULO;122
3573;Feminino;41;Maior que 10.000;RJ;RIO DE JANEIRO;550
3796;Feminino;34;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;55
3950;Feminino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;161
4095;Feminino;18;Maior que 10.000;RJ;RIO DE JANEIRO;503
4408;Feminino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;38
4523;Feminino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;125
4530;Feminino;42;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;76
4766;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;421
4767;Masculino;36;Entre 5.000 e 9.999;MG;BELO HORIZONTE;138
5133;Masculino;35;Entre 5.000 e 9.999;MG;BELO HORIZONTE;263
5155;Feminino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;762
5197;Feminino;17;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;203
5293;Feminino;48;Entre 2.500 e 4.999;SP;SÃO PAULO;242
5360;Masculino;24;Maior que 10.000;RJ;RIO DE JANEIRO;113
5655;Feminino;26;Entre 5.000 e 9.999;MG;BELO HORIZONTE;602
5663;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;140
5669;Feminino;18;Maior que 10.000;RJ;RIO DE JANEIRO;196
5953;Feminino;18;Entre 5.000 e 9.999;SP;SÃO PAULO;159
5982;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;91
6040;Feminino;59;Entre 2.500 e 4.999;SP;SÃO PAULO;173
6116;Feminino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;160
6248;Feminino;39;Entre 5.000 e 9.999;SP;SÃO PAULO;215
6289;Feminino;55;Maior que 10.000;SP;SÃO PAULO;346
6322;Feminino;26;Entre 5.000 e 9.999;SP;CAMPINAS;108
6326;Feminino;38;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;240
6610;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;208
6670;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;152
6774;Masculino;21;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;139
6791;Feminino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;300
6823;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;30
6846;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;180
6903;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;385
6988;Feminino;17;Entre 5.000 e 9.999;SP;SÃO PAULO;89
7327;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;215
7344;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;152
7387;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;208
7624;Feminino;18;Maior que 10.000;RJ;RIO DE JANEIRO;328
7910;Feminino;37;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;163
8110;Masculino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;365
8966;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;332
9218;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;315
9296;Feminino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;80
9493;Feminino;24;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;216
9877;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;231
9907;Feminino;35;Entre 5.000 e 9.999;MG;BELO HORIZONTE;721
10037;Feminino;37;Entre 5.000 e 9.999;SP;SÃO PAULO;217
10074;Feminino;49;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;133
10111;Feminino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;30
10305;Masculino;25;Maior que 10.000;RJ;RIO DE JANEIRO;232
10385;Feminino;15;Maior que 10.000;RJ;RIO DE JANEIRO;148
10657;Feminino;32;Maior que 10.000;SP;SÃO PAULO;148
14157;Feminino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;263
14215;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;258
14216;Feminino;43;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;135
14459;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;366
14679;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;141
14910;Feminino;40;Maior que 10.000;RJ;RIO DE JANEIRO;171
14911;Masculino;32;Maior que 10.000;RJ;RIO DE JANEIRO;128
15492;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;162
15610;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;106
15626;Feminino;24;Entre 1.000 e 2.499;SP;SÃO PAULO;177
15787;Feminino;40;Maior que 10.000;SP;SÃO PAULO;312
15879;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;98
15988;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;138
15989;Feminino;25;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;90
16057;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;75
16331;Masculino;62;Entre 2.500 e 4.999;SP;SÃO PAULO;104
16340;Feminino;27;Maior que 10.000;SP;SÃO PAULO;203
16369;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;173
16524;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;60
16577;Feminino;54;Entre 2.500 e 4.999;SP;SÃO PAULO;77
16595;Feminino;26;Maior que 10.000;SP;SÃO PAULO;168
16842;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;285
16927;Feminino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;197
17088;Feminino;41;Entre 5.000 e 9.999;SP;SÃO PAULO;132
17249;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;164
17270;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;73
17628;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;216
17781;Feminino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;150
18112;Feminino;48;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;201
18137;Masculino;56;Maior que 10.000;RJ;RIO DE JANEIRO;298
18141;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;151
18240;Feminino;25;Maior que 10.000;SP;SÃO PAULO;100
18333;Feminino;32;Maior que 10.000;SP;SÃO PAULO;348
18371;Feminino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;60
18676;Feminino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;40
18899;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;379
18912;Masculino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;221
18913;Feminino;18;Entre 2.500 e 4.999;SP;SÃO PAULO;42
2150;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;178
2695;Feminino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;86
2827;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;226
2861;Feminino;22;Entre 5.000 e 9.999;MG;BELO HORIZONTE;128
3714;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;58
4207;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;54
4472;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;37
4846;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;471
5019;Masculino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;305
6042;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;67
6051;Masculino;44;Entre 2.500 e 4.999;SP;SÃO PAULO;640
6066;Feminino;36;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;347
6106;Masculino;30;Maior que 10.000;RJ;RIO DE JANEIRO;8
6270;Feminino;18;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;197
6590;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;228
6637;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;307
6651;Feminino;18;Entre 5.000 e 9.999;SP;SÃO PAULO;83
6731;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;90
6852;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;385
7415;Feminino;53;Entre 2.500 e 4.999;SP;SÃO PAULO;55
7505;Feminino;24;Maior que 10.000;SP;SÃO PAULO;118
7606;Feminino;39;Maior que 10.000;RJ;RIO DE JANEIRO;33
7982;Feminino;17;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;38
8531;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;91
8806;Feminino;46;Entre 5.000 e 9.999;SP;SÃO PAULO;69
8893;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;240
9220;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;157
9363;Feminino;41;Maior que 10.000;RJ;RIO DE JANEIRO;145
9584;Masculino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;121
9817;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;124
9845;Masculino;33;Entre 5.000 e 9.999;SP;SÃO PAULO;735
9920;Feminino;40;Maior que 10.000;RJ;RIO DE JANEIRO;100
9997;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;90
10040;Feminino;63;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;147
10341;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;250
10711;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;126
13695;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;113
13973;Masculino;22;Entre 5.000 e 9.999;MG;BELO HORIZONTE;184
14115;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;20
14188;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;147
14310;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;186
14409;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;140
14727;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;74
14842;Masculino;38;Maior que 10.000;RJ;RIO DE JANEIRO;191
14937;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;486
14939;Masculino;30;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;254
15337;Feminino;23;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;138
15337;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;667
15342;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;120
15378;Masculino;40;Maior que 10.000;RJ;RIO DE JANEIRO;289
15576;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;39
15577;Masculino;55;Maior que 10.000;RJ;RIO DE JANEIRO;291
15810;Feminino;44;Maior que 10.000;SP;SÃO PAULO;197
16147;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;138
16265;Feminino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;190
16293;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;185
16668;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;113
16989;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;240
17149;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;394
17365;Masculino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;97
17415;Feminino;45;Maior que 10.000;SP;SÃO PAULO;155
17506;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;65
17684;Masculino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;263
17715;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;159
17771;Masculino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;338
17850;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;331
17922;Feminino;29;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;217
18244;Masculino;45;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;139
18400;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;589
18474;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;70
18490;Feminino;54;Entre 5.000 e 9.999;SP;SÃO PAULO;144
18782;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;245
19127;Masculino;19;Entre 5.000 e 9.999;SP;SÃO PAULO;255
19154;Feminino;63;Maior que 10.000;RJ;RIO DE JANEIRO;142
19237;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;140
19568;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;169
20089;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;117
20148;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;186
20322;Feminino;34;Entre 5.000 e 9.999;SP;SÃO PAULO;278
20323;Masculino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;80
20363;Feminino;50;Entre 2.500 e 4.999;SP;SÃO PAULO;90
20528;Masculino;52;Maior que 10.000;RJ;RIO DE JANEIRO;286
20718;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;407
20887;Feminino;39;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;289
21114;Feminino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;130
21504;Feminino;42;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;191
21712;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;99
21766;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;80
21786;Masculino;33;Maior que 10.000;RJ;RIO DE JANEIRO;300
22066;Feminino;37;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;40
22189;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;175
22543;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;86
22612;Feminino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;337
2725;Feminino;35;Entre 2.500 e 4.999;SP;SAO PAULO;277
2937;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;359
3075;Feminino;24;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;367
3312;Feminino;17;Entre 2.500 e 4.999;SP;SÃO PAULO;68
3423;Feminino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;56
3612;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;175
4119;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;158
4609;Feminino;29;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;359
5160;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;231
6589;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;127
6602;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;83
6775;Masculino;20;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;238
6832;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;168
6951;Masculino;26;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;346
7009;Feminino;23;Entre 5.000 e 9.999;MG;BELO HORIZONTE;79
7370;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;47
7376;Feminino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;142
7439;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;90
7570;Feminino;19;Maior que 10.000;RJ;RIO DE JANEIRO;69
7999;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;233
8113;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;110
8396;Feminino;26;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;521
8568;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;369
8602;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;30
8775;Feminino;44;Maior que 10.000;SP;SÃO PAULO;256
8904;Feminino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;146
8973;Masculino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;171
9392;Masculino;33;Maior que 10.000;RJ;RIO DE JANEIRO;282
9557;Feminino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;22
9625;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;148
9675;Masculino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;210
9768;Feminino;24;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;41
10167;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;310
10398;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;117
10508;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;46
14070;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;560
14146;Feminino;35;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;77
14378;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;552
14406;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;164
14523;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;93
14648;Feminino;28;Maior que 10.000;SP;SÃO PAULO;243
14988;Masculino;39;Maior que 10.000;SP;SÃO PAULO;323
15452;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;108
15728;Feminino;38;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;165
15880;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;189
16009;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;241
16153;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;193
16182;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;206
16195;Masculino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;240
16268;Masculino;29;Maior que 10.000;RJ;RIO DE JANEIRO;122
16544;Masculino;37;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;106
16585;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;244
16621;Masculino;42;Entre 5.000 e 9.999;SP;SÃO PAULO;168
16755;Masculino;43;Maior que 10.000;RJ;RIO DE JANEIRO;140
16877;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;192
17050;Feminino;49;Entre 5.000 e 9.999;SP;SÃO PAULO;189
17290;Feminino;18;Entre 2.500 e 4.999;SP;SÃO PAULO;200
17293;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;488
17547;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;236
17565;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;424
17733;Masculino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;335
18105;Masculino;50;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;150
18258;Feminino;21;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;747
18561;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;103
18944;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;129
19167;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;217
19231;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;199
19339;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;322
19515;Feminino;45;Maior que 10.000;SP;SÃO PAULO;384
19992;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;155
20006;Feminino;64;Maior que 10.000;RJ;RIO DE JANEIRO;111
20325;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;110
20414;Feminino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;227
20442;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;133
20462;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;149
20551;Feminino;39;Entre 5.000 e 9.999;SP;SÃO PAULO;108
20589;Feminino;56;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;248
20635;Feminino;48;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;167
20671;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;200
20853;Masculino;49;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;97
20975;Feminino;55;Maior que 10.000;RJ;RIO DE JANEIRO;213
21032;Feminino;33;Maior que 10.000;SP;SÃO PAULO;154
21084;Masculino;23;Maior que 10.000;RJ;RIO DE JANEIRO;121
21143;Feminino;61;Entre 5.000 e 9.999;MG;BELO HORIZONTE;125
21349;Feminino;56;Entre 5.000 e 9.999;SP;SÃO PAULO;179
21541;Masculino;47;Entre 2.500 e 4.999;SP;SÃO PAULO;232
21567;Masculino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;20
21734;Masculino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;513
21761;Masculino;35;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;116
21812;Feminino;47;Maior que 10.000;RJ;RIO DE JANEIRO;263
21838;Feminino;22;Entre 5.000 e 9.999;CE;FORTALEZA;40
21843;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;392
21932;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;145
20430;Feminino;32;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;225
20442;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;161
20599;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;150
20653;Masculino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;149
20678;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;155
20758;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;210
20892;Masculino;50;Maior que 10.000;RJ;RIO DE JANEIRO;199
20909;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;80
20980;Feminino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;173
21080;Masculino;47;Maior que 10.000;SP;SÃO PAULO;221
21104;Masculino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;73
21146;Masculino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;216
21219;Feminino;33;Entre 5.000 e 9.999;SP;SÃO PAULO;159
21277;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;232
21367;Masculino;59;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;65
21427;Feminino;42;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;227
21433;Feminino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;181
21452;Masculino;21;Maior que 10.000;RJ;RIO DE JANEIRO;161
21474;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;350
21512;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;146
21630;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;152
21651;Masculino;27;Entre 5.000 e 9.999;SP;CAMPINAS;130
21674;Feminino;33;Entre 5.000 e 9.999;SP;SÃO PAULO;473
21726;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;110
21749;Feminino;49;Entre 5.000 e 9.999;SP;CAMPINAS;340
21771;Masculino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;157
21834;Feminino;29;Entre 5.000 e 9.999;SP;SÃO PAULO;106
21899;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;196
21933;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;101
22015;Masculino;21;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;78
22221;Feminino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;194
22262;Feminino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;150
22459;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;308
22503;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;180
22541;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;254
22651;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;143
22761;Feminino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;95
22794;Masculino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;238
22812;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;140
22891;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;232
22941;Feminino;42;Entre 5.000 e 9.999;SP;SÃO PAULO;176
22949;Feminino;40;Maior que 10.000;RJ;RIO DE JANEIRO;191
23183;Feminino;39;Entre 5.000 e 9.999;SP;SÃO PAULO;184
23293;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;229
23339;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;52
23575;Feminino;44;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;231
23645;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;160
23698;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;113
23888;Masculino;56;Maior que 10.000;RJ;RIO DE JANEIRO;136
23941;Feminino;61;Entre 2.500 e 4.999;SP;SÃO PAULO;520
24094;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;216
24169;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;316
24246;Masculino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;103
24297;Feminino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;44
24354;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;89
24386;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;266
24504;Feminino;50;Entre 5.000 e 9.999;SP;SÃO PAULO;385
24518;Masculino;42;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;125
24622;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;108
24632;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;349
24673;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;113
24684;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;183
24709;Masculino;31;Maior que 10.000;RJ;RIO DE JANEIRO;108
24752;Masculino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;148
24971;Feminino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;132
25065;Masculino;46;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;189
25077;Masculino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;100
25134;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;87
25179;Masculino;53;Entre 2.500 e 4.999;SP;SÃO PAULO;241
25505;Feminino;51;Entre 5.000 e 9.999;SP;SÃO PAULO;159
25607;Feminino;47;Maior que 10.000;RJ;RIO DE JANEIRO;145
25728;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;419
25861;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;65
