CÓDIGO SAP;FAMÍLIA;APRESENTAÇÃO;QTDE;UM;PRINCIPIO ATIVO;UNIDADE DE NEGÓCIO;EMPRESA;REGISTRO MS;GGREM;NCM (CLASS FISCAL);CÓDIGO EAN;TIPO DE MEDICAMENTO;% Pis;% Cofins;TARJA;LISTA;REGIME DE PREÇOS;IPI;ICMS 0 % (PF);ICMS 0 % (PMC);ICMS 12 %  (PF);ICMS 12 % (PMC) ;ICMS 17 % (PF);ICMS 17 % (PMC);ICMS 17,5 % (PF);ICMS 17,5 % (PMC);ICMS 18 %  (PF);ICMS 18 %  (PMC);ICMS 20 % (PF);ICMS 20 % (PMC);ICMS 17 % (ALC) AC/RR (PF);ICMS 17 % (ALC) AC/RR (PMC);ICMS 17,5 % (ALC) RO (PF);ICMS 17,5 % (ALC) RO (PMC);ICMS 18 % (ALC) AM/AP (PF);ICMS 18 % (ALC) AM/AP (PMC)
1003736;AMBROXOL;CLOR AMBROXOL 15MG XPE FRX120ML;1;FR;CLORIDRATO DE AMBROXOL;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21122E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;11,34;15,15;12,12;16,16;12,21;16,27;12,29;16,37;12,65;16,84;10,55;14,58;10,62;14,68;10,68;14,76
1006578;AMBROXOL;CLOR AMBROXOL 15MG XPE FRX120ML;1;FR;CLORIDRATO DE AMBROXOL;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;11,34;15,15;12,12;16,16;12,21;16,27;12,29;16,37;12,65;16,84;10,55;14,58;10,62;14,68;10,68;14,76
1003735;AMBROXOL;CLOR AMBROXOL 30MG XPE FRX120ML;1;FR;CLORIDRATO DE AMBROXOL;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21122E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;18,26;24,39;19,52;26,02;19,66;26,2;19,8;26,38;20,37;27,11;17;23,5;17,1;23,64;17,2;23,78
1006577;AMBROXOL;CLOR AMBROXOL 30MG XPE FRX120ML;1;FR;CLORIDRATO DE AMBROXOL;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;18,26;24,39;19,52;26,02;19,66;26,2;19,8;26,38;20,37;27,11;17;23,5;17,1;23,64;17,2;23,78
1006315;AMIODARONA;CLOR AMIODARONA 200MG COM BLX30;30;COM;CLORIDRATO DE AMIODARONA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049054;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;26,19;36,21;27,77;38,39;27,94;38,63;28,11;38,86;28,81;39,83;27,77;38,39;27,94;38,63;28,11;38,86
1002080;AMOXICILINA;AMOXICILINA 250MG SUSOR FRX150ML;1;FR;"AMOXICILINA TRIIDRATADA;";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;22,44;31,02;23,8;32,9;23,94;33,1;24,09;33,3;24,69;34,13;23,8;32,9;23,94;33,1;24,09;33,3
1006418;AMOXICILINA;AMOXICILINA 250MG SUSOR FRX150ML;1;FR;"AMOXICILINA TRIIDRATADA;";GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;22,44;31,02;23,8;32,9;23,94;33,1;24,09;33,3;24,69;34,13;23,8;32,9;23,94;33,1;24,09;33,3
1002081;AMOXICILINA;AMOXICILINA 400MG SUSOR FRX100ML;1;FR;"AMOXICILINA TRIIDRATADA;";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;25,4;35,11;26,93;37,23;27,09;37,45;27,26;37,69;27,94;38,63;26,93;37,23;27,09;37,45;27,26;37,69
1006367;AMOXICILINA;AMOXICILINA 400MG SUSOR FRX100ML;1;FR;"AMOXICILINA TRIIDRATADA;";GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;25,4;35,11;26,93;37,23;27,09;37,45;27,26;37,69;27,94;38,63;26,93;37,23;27,09;37,45;27,26;37,69
1500254;AMOXICILINA;AMOXICILINA 500MG CAP BLX15;15;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;14,73;20,36;15,61;21,58;15,71;21,72;15,8;21,84;16,2;22,4;15,61;21,58;15,71;21,72;15,8;21,84
1006528;AMOXICILINA;AMOXICILINA 500MG CAP BLX15;15;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;14,73;20,36;15,61;21,58;15,71;21,72;15,8;21,84;16,2;22,4;15,61;21,58;15,71;21,72;15,8;21,84
1500255;AMOXICILINA;AMOXICILINA 500MG CAP BLX21;21;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;20,38;28,17;21,6;29,86;21,73;30,04;21,87;30,23;22,41;30,98;21,6;29,86;21,73;30,04;21,87;30,23
1006534;AMOXICILINA;AMOXICILINA 500MG CAP BLX21;21;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;20,38;28,17;21,6;29,86;21,73;30,04;21,87;30,23;22,41;30,98;21,6;29,86;21,73;30,04;21,87;30,23
1500256;AMOXICILINA;AMOXICILINA 500MG CAP BLX30;30;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;26,95;37,26;28,58;39,51;28,75;39,75;28,93;39,99;29,65;40,99;28,58;39,51;28,75;39,75;28,93;39,99
1005725;AMOXICILINA;AMOXICILINA 500MG CAP BLX30;30;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;26,95;37,26;28,58;39,51;28,75;39,75;28,93;39,99;29,65;40,99;28,58;39,51;28,75;39,75;28,93;39,99
1006540;AMOXICILINA;AMOXICILINA 500MG CAP BLX30;30;CAP;AMOXICILINA TRIIDRATADA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;26,95;37,26;28,58;39,51;28,75;39,75;28,93;39,99;29,65;40,99;28,58;39,51;28,75;39,75;28,93;39,99
1500253;AMOXICILINA;AMOXICILINA 875MG COM BLX14;14;COM;AMOXICILINA TRIIDRATADA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;39,32;54,36;41,69;57,63;41,94;57,98;42,2;58,34;43,25;59,79;41,69;57,63;41,94;57,98;42,2;58,34
1005726;AMOXICILINA;AMOXICILINA 875MG COM BLX14;14;COM;AMOXICILINA TRIIDRATADA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;39,32;54,36;41,69;57,63;41,94;57,98;42,2;58,34;43,25;59,79;41,69;57,63;41,94;57,98;42,2;58,34
1006545;AMOXICILINA;AMOXICILINA 875MG COM BLX14;14;COM;AMOXICILINA TRIIDRATADA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;39,32;54,36;41,69;57,63;41,94;57,98;42,2;58,34;43,25;59,79;41,69;57,63;41,94;57,98;42,2;58,34
1500548;AMOXICILINA + CLAVULANATO;AMOXI/CLAVUL 875/125MG COMR FRX14;1;FR;"AMOXICILINA TRIIDRATADA; CLAVULANATO DE POTÁSSIO";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21114E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;95,45;131,95;101,2;139,9;101,82;140,76;102,44;141,62;105;145,16;101,2;139,9;101,82;140,76;102,44;141,62
1500826;AMOXICILINA + CLAVULANATO;AMOXI/CLAVUL 875/125MG COMR FRX14;1;FR;"AMOXICILINA TRIIDRATADA; CLAVULANATO DE POTÁSSIO";GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;95,45;131,95;101,2;139,9;101,82;140,76;102,44;141,62;105;145,16;101,2;139,9;101,82;140,76;102,44;141,62
1500540;AMOXICILINA + CLAVULANATO;AMOXI/CLAVUL 875/125MG COMR FRX20;1;FR;"AMOXICILINA TRIIDRATADA; CLAVULANATO DE POTÁSSIO";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21114E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;146,47;202,49;155,29;214,68;156,23;215,98;157,18;217,29;161,11;222,73;155,29;214,68;156,23;215,98;157,18;217,29
1500871;AMOXICILINA + CLAVULANATO;AMOXI/CLAVUL 875/125MG COMR FRX20;1;FR;"AMOXICILINA TRIIDRATADA; CLAVULANATO DE POTÁSSIO";GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;146,47;202,49;155,29;214,68;156,23;215,98;157,18;217,29;161,11;222,73;155,29;214,68;156,23;215,98;157,18;217,29
1001530;AMOXICILINA + CLAVULANATO;AMOXICILINA/CLAVULANATO 400/57MG FRX70ML;1;FR;"AMOXICILINA TRIIDRATADA; CLAVULANATO DE POTÁSSIO";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21126E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;61,88;85,55;65,6;90,69;66;91,24;66,4;91,79;68,06;94,09;65,6;90,69;66;91,24;66,4;91,79
1006321;AMOXICILINA + CLAVULANATO;AMOXICILINA/CLAVULANATO 400/57MG FRX70ML;1;FR;"AMOXICILINA TRIIDRATADA; CLAVULANATO DE POTÁSSIO";GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30041012;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;61,88;85,55;65,6;90,69;66;91,24;66,4;91,79;68,06;94,09;65,6;90,69;66;91,24;66,4;91,79
1000519;ANDANTOL;ANDANTOL GEL BGX40G;1;BG;CLORIDRATO DE ISOTIPENDIL;MIP;ACHÉ;1,0573E+12;5,00508E+14;30049099;7,89666E+12;SIMILAR;0,021;0,099;VL;NEG;LIBERADO;0;0;0;13,09;17,49;14;18,66;14,1;18,79;14,2;18,92;14,61;19,45;12,19;16,85;12,26;16,95;12,34;17,06
1001685;ANGIPRESS;ANGIPRESS 25MG COM BLX30;30;COM;ATENOLOL;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049042;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;12,63;17,46;13,39;18,51;13,47;18,62;13,55;18,73;13,89;19,2;13,39;18,51;13,47;18,62;13,55;18,73
1006308;ANGIPRESS;ANGIPRESS 25MG COM BLX30;30;COM;ATENOLOL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;12,63;17,46;13,39;18,51;13,47;18,62;13,55;18,73;13,89;19,2;13,39;18,51;13,47;18,62;13,55;18,73
1001687;ANGIPRESS;ANGIPRESS 50MG COM BLX30;30;COM;ATENOLOL;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049042;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;20,42;28,23;21,65;29,93;21,78;30,11;21,91;30,29;22,46;31,05;21,65;29,93;21,78;30,11;21,91;30,29
1006421;ANGIPRESS;ANGIPRESS 50MG COM BLX30;30;COM;ATENOLOL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;20,42;28,23;21,65;29,93;21,78;30,11;21,91;30,29;22,46;31,05;21,65;29,93;21,78;30,11;21,91;30,29
1001673;ANGIPRESS CD;ANGIPRESS CD 100/25MG COM BLX30;30;COM;"ATENOLOL; CLORTALIDONA";PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049042;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;38,32;52,98;40,63;56,17;40,87;56,5;41,12;56,85;42,15;58,27;40,63;56,17;40,87;56,5;41,12;56,85
1006423;ANGIPRESS CD;ANGIPRESS CD 100/25MG COM BLX30;30;COM;"ATENOLOL; CLORTALIDONA";PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;38,32;52,98;40,63;56,17;40,87;56,5;41,12;56,85;42,15;58,27;40,63;56,17;40,87;56,5;41,12;56,85
1001669;ANGIPRESS CD;ANGIPRESS CD 25/12,5MG COM BLX30;30;COM;"ATENOLOL; CLORTALIDONA";PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049042;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;14,93;20,64;15,83;21,88;15,93;22,02;16,02;22,15;16,43;22,71;15,83;21,88;15,93;22,02;16,02;22,15
1006290;ANGIPRESS CD;ANGIPRESS CD 25/12,5MG COM BLX30;30;COM;"ATENOLOL; CLORTALIDONA";PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;14,93;20,64;15,83;21,88;15,93;22,02;16,02;22,15;16,43;22,71;15,83;21,88;15,93;22,02;16,02;22,15
1001671;ANGIPRESS CD;ANGIPRESS CD 50/12,5MG COM BLX30;30;COM;"ATENOLOL; CLORTALIDONA";PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049042;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;24,02;33,21;25,47;35,21;25,62;35,42;25,78;35,64;26,43;36,54;25,47;35,21;25,62;35,42;25,78;35,64
1006359;ANGIPRESS CD;ANGIPRESS CD 50/12,5MG COM BLX30;30;COM;"ATENOLOL; CLORTALIDONA";PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;24,02;33,21;25,47;35,21;25,62;35,42;25,78;35,64;26,43;36,54;25,47;35,21;25,62;35,42;25,78;35,64
1000106;ANLODIPINO;BESILATO ANLODIPINO 10MG BLX30;30;COM;BESILATO DE ANLODIPINO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21101E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;37,84;52,31;40,12;55,46;40,36;55,8;40,61;56,14;41,63;57,55;40,12;55,46;40,36;55,8;40,61;56,14
1006350;ANLODIPINO;BESILATO ANLODIPINO 10MG BLX30;30;COM;BESILATO DE ANLODIPINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;37,84;52,31;40,12;55,46;40,36;55,8;40,61;56,14;41,63;57,55;40,12;55,46;40,36;55,8;40,61;56,14
1000337;ANLODIPINO;BESILATO ANLODIPINO 5MG BLX60;60;COM;BESILATO DE ANLODIPINO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21101E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;70;96,77;74,22;102,6;74,67;103,23;75,12;103,85;77;106,45;74,22;102,6;74,67;103,23;75,12;103,85
1006352;ANLODIPINO;BESILATO ANLODIPINO 5MG BLX60;60;COM;BESILATO DE ANLODIPINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;70;96,77;74,22;102,6;74,67;103,23;75,12;103,85;77;106,45;74,22;102,6;74,67;103,23;75,12;103,85
1000113;ANLODIPINO;BESILATO ANLODIPINO 5MG CTX30;30;COM;BESILATO DE ANLODIPINO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21101E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;19,52;26,99;20,7;28,62;20,82;28,78;20,95;28,96;21,48;29,69;20,7;28,62;20,82;28,78;20,95;28,96
1006327;ANLODIPINO;BESILATO ANLODIPINO 5MG CTX30;30;COM;BESILATO DE ANLODIPINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;19,52;26,99;20,7;28,62;20,82;28,78;20,95;28,96;21,48;29,69;20,7;28,62;20,82;28,78;20,95;28,96
1006285;ANSENTRON;ANSENTRON 4MG INJ AMPX2ML;1;FA;CLORIDRATO DE ONDANSETRONA DIIDRATADO;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;61,63;0;65,34;0;65,73;0;66,13;0;67,79;0;65,34;0;65,73;0;66,13;0
1000277;ANSENTRON;ANSENTRON 8MG INJ AMPX4ML;1;FA;CLORIDRATO DE ONDANSETRONA DIIDRATADO;CUIDADOS ESPECIAIS;BIOSINTÉTICA;1,1213E+12;5,21101E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;126;0;133,59;0;134,4;0;135,22;0;138,6;0;133,59;0;134,4;0;135,22;0
1006411;ANSENTRON;ANSENTRON 8MG INJ AMPX4ML;1;FA;CLORIDRATO DE ONDANSETRONA DIIDRATADO;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;126;0;133,59;0;134,4;0;135,22;0;138,6;0;133,59;0;134,4;0;135,22;0
1000176;ANTUX;ANTUX GT SOLOR FRX20ML;1;FR;LEVODROPROPIZINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,005E+14;30049099;7,89666E+12;SIMILAR;0,021;0,099;TV;NEG;MONITORADO;0;0;0;29,44;39,33;31,49;41,97;31,71;42,26;31,93;42,54;32,85;43,72;27,41;37,89;27,58;38,13;27,74;38,35
1000178;ANTUX;ANTUX XPE FRX120ML;1;FR;LEVODROPROPIZINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,005E+14;30049099;7,89666E+12;SIMILAR;0,021;0,099;TV;NEG;MONITORADO;0;0;0;25,71;34,34;27,49;36,64;27,69;36,9;27,88;37,14;28,69;38,19;23,94;33,1;24,08;33,29;24,23;33,5
1002830;ARISTAB;ARISTAB 10MG COM BLAX10 (C1);10;COM;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30049069;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;47,85;66,15;50,73;70,13;51,04;70,56;51,35;70,99;52,64;72,77;50,73;70,13;51,04;70,56;51,35;70,99
1002831;ARISTAB;ARISTAB 10MG COM BLAX30 (C1);30;COM;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30049069;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;124,61;172,27;132,12;182,65;132,92;183,75;133,73;184,87;137,08;189,51;132,12;182,65;132,92;183,75;133,73;184,87
1002834;ARISTAB;ARISTAB 15MG COM BLAX10 (C1);10;COM;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30049069;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;192,84;266,59;204,46;282,65;205,7;284,37;206,95;286,1;212,13;293,26;204,46;282,65;205,7;284,37;206,95;286,1
1002835;ARISTAB;ARISTAB 15MG COM BLAX30 (C1);30;COM;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30049069;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;215,72;298,22;228,71;316,18;230,1;318,1;231,5;320,04;237,29;328,04;228,71;316,18;230,1;318,1;231,5;320,04
1002839;ARISTAB;ARISTAB 20MG COM BLAX30 (C1);30;COM;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30049069;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;254,44;351,75;269,77;372,94;271,41;375,21;273,06;377,49;279,89;386,93;269,77;372,94;271,41;375,21;273,06;377,49
1002843;ARISTAB;ARISTAB 30MG COM BLAX30 (C1);30;COM;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30049069;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;341,09;471,54;361,64;499,95;363,83;502,97;366,05;506,04;375,2;518,69;361,64;499,95;363,83;502,97;366,05;506,04
1006743;ARISTAB;ARISTAB SUSOR 1MG/ML FRPLASX150ML (C1);1;FR;ARIPIPRAZOL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89666E+12;NOVA FORMA FARMACÊUTICA;0;0;TV;POS;MONITORADO;0;0;0;124,61;172,27;132,12;182,65;132,92;183,75;133,73;184,87;137,08;189,51;132,12;182,65;132,92;183,75;133,73;184,87
1000485;ARTROLIVE;ARTROLIVE CAP FRX30;30;CAP;"SULFATO DE CONDROITINA; SULFATO DE GLICOSAMINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00501E+14;30049099;7,89666E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;0;0;67,61;93,47;71,69;99,11;72,12;99,7;72,56;100,31;74,38;102,83;71,69;99,11;72,12;99,7;72,56;100,31
1000439;ARTROLIVE;ARTROLIVE CAP FRX90;90;CAP;"SULFATO DE CONDROITINA; SULFATO DE GLICOSAMINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00501E+14;30049099;7,89666E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;0;0;190,41;263,23;201,88;279,09;203,1;280,77;204,34;282,49;209,45;289,55;201,88;279,09;203,1;280,77;204,34;282,49
1003718;ARTROLIVE;ARTROLIVE GRAN 30SACX4G;30;ENV;"SULFATO DE CONDROITINA; SULFATO DE GLICOSAMINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;0;0;128,44;177,56;136,18;188,26;137,01;189,41;137,84;190,56;141,29;195,33;136,18;188,26;137,01;189,41;137,84;190,56
1000186;ARTROSIL;ARTROSIL 160MG CAP 2BLX10;20;CAP;LISINATO DE CETOPROFENO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00501E+14;30049099;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;43,51;60,15;46,13;63,77;46,41;64,16;46,7;64,56;47,86;66,16;46,13;63,77;46,41;64,16;46,7;64,56
1001545;ARTROSIL;ARTROSIL 160MG CAP BLX10;10;CAP;LISINATO DE CETOPROFENO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00501E+14;30049099;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;20,55;28,41;21,78;30,11;21,92;30,3;22,05;30,48;22,6;31,24;21,78;30,11;21,92;30,3;22,05;30,48
1000187;ARTROSIL;ARTROSIL 320MG CAP 2BLX10;20;CAP;LISINATO DE CETOPROFENO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00501E+14;30049099;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;71,58;98,96;75,89;104,91;76,35;105,55;76,82;106,2;78,74;108,85;75,89;104,91;76,35;105,55;76,82;106,2
1001546;ARTROSIL;ARTROSIL 320MG CAP BLX10;10;CAP;LISINATO DE CETOPROFENO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00501E+14;30049099;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;33,8;46,73;35,83;49,53;36,05;49,84;36,27;50,14;37,18;51,4;35,83;49,53;36,05;49,84;36,27;50,14
1000104;ATENOLOL;ATENOLOL 100MG COM 3BLX10;30;COM;ATENOLOL;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21101E+14;30049042;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;31,44;43,46;33,34;46,09;33,54;46,37;33,74;46,64;34,59;47,82;33,34;46,09;33,54;46,37;33,74;46,64
1006362;ATENOLOL;ATENOLOL 100MG COM 3BLX10;30;COM;ATENOLOL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;31,44;43,46;33,34;46,09;33,54;46,37;33,74;46,64;34,59;47,82;33,34;46,09;33,54;46,37;33,74;46,64
1000088;ATENOLOL;ATENOLOL 25MG COM 2BLX15;30;COM;ATENOLOL;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21101E+14;30049042;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;9,75;13,48;10,34;14,29;10,4;14,38;10,46;14,46;10,73;14,83;10,34;14,29;10,4;14,38;10,46;14,46
1006307;ATENOLOL;ATENOLOL 25MG COM 2BLX15;30;COM;ATENOLOL;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049042;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;9,75;13,48;10,34;14,29;10,4;14,38;10,46;14,46;10,73;14,83;10,34;14,29;10,4;14,38;10,46;14,46
1006339;ATENOLOL;ATENOLOL 50MG COM 2BLX15;30;COM;ATENOLOL;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049042;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;16,6;22,95;17,6;24,33;17,71;24,48;17,82;24,64;18,26;25,24;17,6;24,33;17,71;24,48;17,82;24,64
1000374;ATENOLOL + CLORTALIDONA;ATENOLOL CD 100/25MG COM 2BLX15;30;COM;"ATENOLOL; CLORTALIDONA";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21121E+14;30049042;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;33,9;46,86;35,94;49,68;36,16;49,99;36,38;50,29;37,29;51,55;35,94;49,68;36,16;49,99;36,38;50,29
